name,ncpus,bytes/word,COPY,SCALE,ADD,TRIAD,Clock,FP-OP/clock,shared_memory,distributed_memory,Uniprocessor,Other,result_type,obsolete,type,date,link
Supermicro_BHQME_Opteron8435_Exp,24,8,28058,28027,28073,28095,2600.0,4.0,Y,N,N,N,E,N,P,2009.10.07,2009/0012.html
Supermicro_X7DBE_Xeon5130,4,8,6194.1,4893.0,5271.3,5279.6,2000.0,4.0,Y,N,N,N,S,N,P,2007.09.25,2007/0018.html
Supermicro_X7DBE_Xeon5130,2,8,5858.2,4799.8,5196.0,5203.0,2000.0,4.0,Y,N,N,N,S,N,P,2007.09.25,2007/0018.html
Supermicro_X7DBE_Xeon5130,1,8,3988.0,3925.0,4093.2,4100.1,2000.0,4.0,Y,N,N,N,S,N,P,2007.09.25,2007/0018.html
Supermicro_X8DAH_XeonE5645,1,8,7612,7207,7825,7385,2400.0,4.0,Y,N,N,N,S,N,P,2012.03.08,2012/0001.html
Supermicro_X8DTi-F_Xeon5530,8,8,32100.,32076.,31093.,31107.,2400.0,4.0,Y,N,N,N,S,N,P,2009.04.01,2009/0002.html
Supermicro_X8DTN_Xeon5580,8,8,38436.,37359.,36923.,37085.,3200.0,4.0,Y,N,N,N,S,N,P,2009.05.11,2009/0011.html
Supermicro_X8DTN+_Xeon5690,12,8,28728,27823,27681,28185,3460.0,4.0,Y,N,N,N,S,N,P,2011.09.08,2011/0003.html
Supermicro_PDSMi+_Core2Duo6320,1,8,4414.2,4414.8,4356.9,4356.2,1866.6,4.0,N,N,Y,N,S,N,P,2007.09.25,2007/0018.html
SuperMicro3709DLE,1,8,390.2,400.0,510.6,358.2,1000.0,2.0,N,N,Y,N,S,N,P,2001.08.30,2001/0030.html
Toshiba_Satellite_2545,1,8,44.2,44.2,49.7,50.8,333.0,1.0,N,N,Y,N,S,N,P,2001.01.31,2001/0012.html
Triton_II_Pentium_133,1,8,75.9,85.3,87.8,85.3,133.0,1.0,N,N,Y,N,S,N,P,1996.08.23,
Triton_II_Pentium_133,1,8,93.5,113.3,116.6,110.3,133.0,1.0,N,N,Y,N,S,N,P,1996.05.09,
Tyan_GT24_Opteron2360SE,8,8,17942.3,17856.4,17259.8,17341.5,2500.0,4.0,Y,N,N,N,S,N,P,2008.09.25,2008/0008.html
Tyan-2882_K8S,1,8,4164,4327,4271,4340,2000.0,2.0,N,N,Y,N,S,N,P,2005.05.09,2005/0011.html
Tyan-S2460-AthlonXP1800_,1,8,787.4,771.6,848.0,730.7,1533.0,1.0,N,N,Y,N,S,N,P,2002.09.02,2002/0020.html
Tyan-S2518-PIII-1266,1,8,385.8,386.3,515.8,510.4,1266.0,1.0,N,N,Y,N,S,N,P,2002.09.02,2002/0020.html
Tyan-S2915,4,8,14415,14356,14073,14098,3000.0,2.0,Y,N,N,N,S,N,P,2007.03.09,2007/0004.html
Tyan-S2915,1,8,7311,7194,7082,7078,3000.0,2.0,Y,N,N,N,S,N,P,2007.03.09,2007/0004.html
Tyan-S2915,4,8,13029.6,13018.2,12830.7,12889.0,2800.0,2.0,Y,N,N,N,S,N,P,2007.02.06,2007/0001.html
Tyan-S8230,24,8,50059,50095,52752,53087,2200.0,4.0,Y,N,N,N,S,N,P,2010.04.28,2010/0005.html
Tyan_PentiumIII_800EB,1,8,424.1,424.1,569.2,554.6,800.0,1.0,N,N,Y,N,S,N,P,2000.08.30,2000/0036.html
Tyan_TigerMP_AthlonMP,1,8,907.6,857.7,971.2,977.8,1533.,2.0,Y,N,Y,N,S,N,P,2002.05.08,2002/0011.html
ViaVT5440B_Athlon1600+,1,8,774.9,742.3,803.1,669.7,1400.0,2.0,N,N,Y,N,S,N,P,2002.07.25,2002/0016.html
Viglen_Pentium_60,1,8,47.1,61.5,63.1,60.0,60.0,1.0,N,N,Y,N,S,N,P,1996.01.19,
VMC_1200,24,8,49968,49552,51928,52039,2200.0,4.0,Y,N,N,N,S,N,P,2010.11.16,2010/0009.html
Apple_G3_400_laptop,1,8,151.5,140.7,141.2,138.3,400.0,2.0,N,N,Y,N,S,N,M,1999.06.25,1999/0031.html
Apple_IMAC_RevA-233,1,8,137.9,135.2,128.9,125.7,233.,1.5,N,N,Y,N,S,N,M,1999.08.13,1999/0036.html
Apple_IMAC_RevC-266,1,8,138.2,138.2,128.8,126.6,266.,1.5,N,N,Y,N,S,N,M,1999.08.13,1999/0036.html
Apple_MacBook_Pro,1,8,2545,2471,2964,3009,2166.,4.0,N,N,Y,N,S,N,P,2007.01.26,2007/0000.html
Apple_Mac_6300,1,8,24.5,24.5,25.1,25.1,100.0,1.0,N,N,Y,N,S,N,M,1996.03.10,
Apple_Mac_7100-66,1,8,51.4,50.8,55.9,55.8,66.0,1.0,N,N,Y,N,S,N,M,1996.03.20,
Apple_Mac_7100-80,1,8,70.7,70.7,66.2,66.2,80.,1.0,N,N,Y,N,S,N,M,1997.05.26,
Apple_Mac_7500-100,1,8,56.5,56.5,67.0,67.0,100.0,1.0,N,N,Y,N,S,N,M,1996.11.23,
Apple_Mac_7500-150,1,8,96.0,96.0,106.7,106.7,150.0,2.0,N,N,Y,N,S,N,M,1996.12.10,
Apple_Mac_8500-180,1,8,71.6,70.1,81.2,80.1,180.,2.0,N,N,Y,N,S,N,M,1997.05.26,
Apple_Mac_9600-200,1,8,78.0,73.1,85.8,82.2,200.,2.0,N,N,Y,N,S,N,M,1997.05.26,
Apple_Mac_9600-350,1,8,81.2,81.4,74.2,77.3,350.,2.0,N,N,Y,N,S,N,M,2002.05.14,2002/0014.html
Apple_Mac_G3_266,1,8,137.1,128.0,137.1,137.1,266.0,1.5,N,N,Y,N,S,N,M,1998.04.09,
Apple_Mac_Pro_2009,1,8,7397.0,6988.7,7358.4,7070.3,2666.6,4.0,Y,N,N,N,S,Y,P,2009.10.23,2009/0008.html
Apple_Mac_Pro_2009,1,8,8427.6,8054.4,8817.4,8953.4,2666.6,4.0,Y,N,N,N,S,N,P,2009.10.23,2009/0009.html
Apple_PwrBook_G3-266,1,8,132.4,126.7,130.3,121.2,266.,1.5,N,N,Y,N,S,N,M,1999.08.13,1999/0036.html
Apple_PwrBook_G4-667,1,8,515.4,456.6,447.6,425.1,667.0,2.,N,N,Y,N,S,N,M,2001.11.29,2001/0043.html
Apple_PwrBook_G4-1000,1,8,460.6,463.6,465.4,471.4,1000.0,2.,N,N,Y,N,S,N,M,2003.01.18,2003/0004.html
Apple_PwrBook_G4-1330,1,8,760.6,756.0,809.2,917.0,1330.0,2.,N,N,Y,N,T,N,M,2004.03.28,2004/0007.html
Apple_PwrBook_G4-1330,1,8,565.3,534.4,599.2,596.8,1330.0,2.,N,N,Y,N,S,N,M,2004.03.28,2004/0007.html
Apple_PwrMac_G3-266,1,8,146.9,143.4,132.3,131.5,266.,1.5,N,N,Y,N,S,N,M,1999.08.13,1999/0036.html
Apple_PwrMac_G3-300,1,8,200.7,199.1,207.1,187.2,300.,1.5,N,N,Y,N,S,N,M,1999.10.29,
Apple_PwrMac_G3-400,1,8,233.5,222.5,230.6,213.0,400.,1.5,N,N,Y,N,S,N,M,1999.08.13,1999/0036.html
Apple_PwrMac_G4-400,1,8,383.7,295.7,493.4,347.5,400.0,2.0,N,N,Y,N,S,N,M,2000.03.22,2000/0006.html
Apple_PwrMac_G4-400,1,8,477.1,465.3,445.5,442.1,400.0,2.0,N,N,Y,N,T,Y,M,2000.03.22,2000/0005.html
Apple_PwrMac_G4-400,1,8,569.7,545.0,484.1,497.2,400.0,2.0,N,N,Y,N,T,N,M,2000.04.02,2000/0010.html
Apple_PwrMac_G4-450,2,8,338.9,325.3,341.7,340.4,450.0,2.0,Y,N,N,N,S,N,M,2002.09.17,2002/0021.html
Apple_PwrMac_G4-450,1,8,237.6,270.1,235.3,225.9,450.0,2.0,N,N,Y,N,S,N,M,2000.03.24,2000/0004.html
Apple_PwrMac_G4-450,1,8,298.5,298.0,321.2,327.2,450.0,2.0,Y,N,N,N,S,N,M,2002.09.17,2002/0021.html
Apple_PwrMac_G4-466,1,8,791.5,674.0,783.4,685.1,466.0,2.0,N,N,Y,N,T,N,M,2000.06.22,2000/0026.html
Apple_PwrMac_G4-500,1,8,558.1,531.1,509.5,529.8,500.0,2.0,N,N,Y,N,S,N,M,2000.06.22,2000/0026.html
Apple_PwrMac_G4-867,1,8,629.8,615.9,609.4,680.1,867.0,2.0,N,N,Y,N,S,N,M,2001.08.16,2001/0029.html
Apple_PwrMac_G5_dc,1,8,2905,2878,3304,3301,2500.,4.0,Y,N,Y,N,S,N,M,2006.09.25,2006/0023.html
Apple_PwrMac_G5,1,8,1978,1973,2208,2215,2500.,4.0,Y,N,Y,N,S,N,M,2005.01.16,2005/0000.html
Apple_PwrMac_G5,1,8,3368,2909,2526,2526,2000.,4.0,Y,N,Y,N,S,N,M,2004.07.02,2004/0026.html
Apple_PwrMac_G5,2,8,1901.4,1772.9,2088.8,2059.2,2000.,4.0,Y,N,Y,N,S,N,M,2004.01.11,2004/0000.html
Apple_PwrMac_G5,1,8,1578.3,1548.1,1746.7,1764.1,2000.,4.0,Y,N,Y,N,S,N,M,2004.01.11,2004/0000.html
MPower_604e-200,1,8,83.2,83.4,86.2,86.1,200.,2.0,N,N,Y,N,S,N,M,1997.05.26,
Motorola_MPC_860,1,8,12.9,2.4,4.7,2.6,40.,2.0,N,N,Y,N,S,N,N,1999.12.11,
PowerCenter-120,1,8,41.1,41.1,45.7,45.7,120.0,2.0,N,N,Y,N,S,N,M,1996.12.09,
PowerCurve601-120,1,8,45.7,45.7,51.1,50.0,120.,2.,N,N,Y,N,S,N,M,2000.04.25,2000/0009.html
StarMax_3000-200,1,8,79.8,77.5,81.8,78.2,200.,2.0,N,N,Y,N,S,N,M,1997.05.26,
StarMax_4000-200,1,8,84.5,84.2,87.3,87.3,200.,2.0,N,N,Y,N,S,N,M,1997.05.26,
